File Name,Transcription,English_Translation
SandalWoodNewsStories_144_part6.wav,ಕಲರ ನಡ ಎಲ ಶಪ ನಡ ಫರಡಸ ಒದ ಇದ ಯಕದರ ನಮಮ ದರ ತಡದದ ಏನ ಸಸ ಕಟಟರ ಅದ ಇವನ ಪಲಟಶನ ಅಲಲ ಡವಲಪ ಮಡತತರಬಹದ ಇಲಲ ಅತ ಅದರ ಇವನ ಏಜ ಇರತತ ಹಗಗ ನಮಗ ಗರಥ ರಟ ಅಲಲ ಒಳಳ ಸದರವಗ ಬರತತ ನಮಮ ಸಸ ಬರಯವರ ಕತ ಒದ ಎರಡ ಇಲಲ ಮರ ರಪಯ ಹಚಚನ ಇರಬಹದ ಬಟ ನಮಮ ತಡದದ ನಮಗನ ಸರವಸ ಸಗತತ ಇಲಲ ಅತ ಅದರ ನಮಮ ತಡದದ ಏನ ಫಡಬಯಕ ಸಗತತ ಒದ ಸದರ ತಟ ಡವಲಪ ಮಡಕಕ ಆ ಎರಡ ರಪಯ ಅದಕಕ ಏನ ದಡಡ ವಷಯ ಅಲಲ ಅತ ಅನಕತನ ಯಕದರ ನಮಮ  ವರಷದ ಸಮಯ ನಮಮ ಎಟ ವರಷದ ನಲಜ ನವ ಹಕತತದದಗ ಒದರಡ ರಪಯ ಹಚಚ ಕಡಮ ಇದದಗ ದಯವಟಟ ತಲ ಕಡಸಕಬಡ ಫರಡ ನಬರ ಸಪರಕಸ ನಮಗ ಸಸ ಬಕದರ ನವ ಪಡದಕಳಳಬಹದ ಈಗ ನಮಮ ರತರ ಏನ ಹಳತರ ನಡಣ ಬನನ ಫರಡಸ ನಮಸಕರ ಸರ ನಮಮ ಹಸರ,look at the color look at the leaf shape friends are the same because if we give you a sapling from our team it may be developed there in even plantation there is even age so you will get a good growth rate there our sapling may be one two or three rupees more than others but what about you from our team do you get the service or not what feedback will you get from our team those two rupees are not a big deal to develop a beautiful garden dont stop me your  year old time our eight year old knowledge when we were putting a couple of rupees more or less please dont worry you can get now lets see what our farmers say come friends hello sir your name
SandalWoodNewsStories_144_part7.wav,ಜವಲರಸ ಪಡಗ ಆಗಸಟ  ಅದರ ಒದ ವರಷ ಆಯತ ಸರ ಕರಕಟ ಬಗಗ ನಮಮ ಅಭಪರಯ ಸರ ಮತತ ಬರ ರತರದ ಬದ ಏನ ಅತ ಹಳತರ,jewelers pending august th it has been one year sir what is your opinion about correct sir again other farmers come and say what
SandalWoodNewsStories_144_part8.wav,ಬರ ಕತತಬರ ಇದ ಸರ ಬರ ಕತಬರ ಇದ ನವ ಆಲರಡ ಎಲಲ ಖರಚ ತಗದ ಬಡರ ಒದ ವರಷದಗ ಪರ ಸಟರಟ ಆಗತ ಸರಕರ,from bari kothambari sir bari kothambari you have already removed all the expenses and bidri will be started in peru in one year
SandalWoodNewsStories_144_part9.wav,ಒದ ಸವಲಪ ಗಡ ಫಗಸ ಅಟಯಕ ಆಗದ ಸರ ಸರ ನಮಸಕರ ನವ ನಡದಗ ನಮಮ ರತರ ತಮಮ ಅನಸಕ ಮತತ ಅಭಪರಯವನನ ಹಳತತದದರ ನಮಮ ಅನಸಕ ಅಭಪರಯ ಹಳ ವಕಷಕರಗ ನನ ಕಳತ ಇರದ ತಮಮ ಒದ ಸದರವದ ತಟದ ಕನಸ ಏನ ಮಡತ ಇದದರ ದಯವಟಟ ಅರಥ ಮಡಕಳಳ ಯವದ ಒದ ತಟ ಮಡಬಕ ಅತ ಅದರ ಅರಜಟ ಅಲಲ ಆಗವದಲಲ ಫರಡಸ ನಮಗ ಬಹಳ ಟಮ ಅನಸತತ ಬಹಳ ಜನ ಕಪಲಟ,a little plant is fungal attack ok hello as you can see our farmers are giving their opinion and opinion tell me your opinion i am asking the viewers what are you doing with your dream of a beautiful garden it seems that many people complain
SandalWoodNewsStories_144_part10.wav,ಈ ವಡಯ ದ ಫಸಟ ಪರಟ ಅತ ಅದರ ಈ ಪಲಟಗ ಟಮ ಏನ ವಡಯ ಮಡದವ ಅದನನ ನಡಬಕದರ ತಲಗ ಡಸಕರಪಶನ ಅಲಲ ಅದರ ಲಕ ಹಕದದನ ಅದನನ ನವ ನಡಬಹದ ಗಟ ಹಕರವ ಬಗಗ ಗಟ ಏನ ಅತರದಲಲದ ಏನ ಇದ ಆಗತದ ಕಬಬ ನವ ನಡತ ಇರಬಹದ ಈ ತಟ ಆರ ತಗಳ ಹದ ಎಟ ತಗಳ ಹದ ಯರ ಹವನ ಮಡಕಗಲಲ ಈಗ ನವ ಮಡತತವ ಅತ ಹಳ ಅತ ರಸಲಟ ನವ ಈ ಊರನ ಭಗಕಕ ಈ ಊರನ ಜನಕಕ ನವ ತರಸದದವ ಓಕ ನವ ಇಲಲ ವಕಷಸ ಇಲಲ ಅದರ ನವ ಇಲಲ ವಸಟ ಮಡ ನಮಗ ಇದರ ರಸಲಟ ಇದ ಗತತಗತತ ಇಲಲ ಕಪಲಟ ನವ ಫನಸಗ ಮಡದದವ ಬರಡರ ಫರಡಸ ಅಲಲ ಇದ ನವ ವಸಟ ಫನಸಗ ಮಡಸ ಈ ತಟನ ಕಪಡತತದದರ ಇದರ ಮಲ ಎಲಕಟರಕ ಸನಸ ಬರತತ ಇದರ ಮಲ ಬಕದರ ನವ ಬಬರ ಫನಸಗ ಮಡಕಬಹದ ಏಳರದ ಎಟ ಫಟ ಮಟಟ ಸದಯ ಮಟಟಕಕ ನವ ನಮಮ ತಟದ ಮಟನ ಮಡಕಕ ಇಷಟ ನಟಗ ಇಟಕಡ ಇವರ ಮಡತ ಇದದರ ನಮಗ ನಮಮ ತಟ ಡವಲಪ ಮಡಬಕ ಅತ ಅದರ ಸಪರಕಸ ನಮಮ ರಜಸಟರ ಒದ ಲಕ ಬರತತ ರಜಸಟರಷನ ಲಕ ರಜಸಟರ ಮಡಕಳಳ ನಮಮ ತಟ,this video is the first part i mean this video is the first part of the planting time if you want to see it i have put a link to the description in the head you can see it what is the distance between the gate what is the sugarcane tell me that we will do it result we have shown this part of the town to the people of this town the result of this will be known here we have done complete fencing it is not border friends we have done west fencing and guarding this garden electric sense will come on top of this if you want to develop your garden contact andre and you will get a link to your register registration link register your garden
SandalWoodNewsStories_144_part11.wav,ಕಟಟ ಒದ ಪಲನ ಮಡ ನಮಗ ಒದ ಎಕಸಕಯಟ ಮಡತರ ಫರಡಸ ಓಕ ವಡಯ ಲಕ ಆಗದರ ಲಕ ಮಡ ಶರ ಮಡ ಶರ ಮಡ ಸಬಸಕರಬ ಮಡವದನನ ಮರಯಬಡ ಥಯಕಯ ಫರಡಸ,give me a plan and i will execute one for you friends ok if you like the video like share share share dont forget to subscribe thank you friends
SandalWoodNewsStories_107_part1.wav,ಈಗ ಇಲಲ ನವ ನಡತ ಇರದ ಕವಳ ಗಡ ಯಕ ಕನನಡದಲಲ ಇಗಲಷಲಲ ಬದರ ಇದಕಕ ಸದರ ಹಣಣನ ಮಧಯ ಇದಕಕ ಮಳಳ ಇದ ಓಕ ಈ ಮಳಳ ಏನ ಮಡತತ ನಮಗ ಫರಡಸ ಇದದರ ಇಲಲ ಯರ ಒದ ತಟ ಮಡತತದದರ ನಯಚರಲ ಸನಸ ಆಗ ಇದನ ಯಸ ಮಡ ನಡ ಇದ ನಮಗ ಹಬರಡ ಒದ ಕಜಗ ಹಗತ ಇರದ  ರಪಯಗ ಒದ ಕಜ ಹಗತತದ ಇದ ಏಕಕ ಗಡ ಪನಸಲ ಮತತ ಮತತ,now here we are looking at irodu kavali gida why in kannada in english it has a thorn in the middle of its beautiful fruit ok what does this thorn do do you have friends or not who is making a garden use it as a natural science see this is for you hybrid goes for  kg and thorn goes for  rupees  kg this is the only plant pencil over and over again
SandalWoodNewsStories_158_part1.wav,ನನನ ಹಸರ ರಜ ಅತ ಶಕರಪರ ತಲಲಕ ಶವಮಗಗ ಜಲಲ ನವ ಈಗ ಸಮರ  ವರಷದದ   ವರಷದದ ಶರಗಧ ಬಳತ ಇದದವ ಈಗ   ವರಷ ಆಯತ ಬಳಗಗ  ವರಷದ ಮಲಯತ  ವರಷ ಬಳತತದ,my name is raju anta shikaripura taluk shimoga district we have been growing sandalwood for about  years now   years now   years in the morning  years rise  years falls
SandalWoodNewsStories_158_part2.wav,ನವ ನರಸರ ತಗಡ ಬದದದ ಇದನನ ಸಮರ  ರಪಯ ಕಡ ತದದದವ ಆವಗಲ ಸಗ ಸಸ ಸಮರ ಹತತರ ಬರತತದ ಪಲಟಶನ ಬದ ಒದ  ಎಕರ ಆಗತತ  ಎಕರ ಇದ ಈಗ  ವರಷ ಆಯತ ಒದ ಎಕರಗ ನಮಮ ತಟದಲಲ ಒದ ಎಕರಗ ಎಷಟ ಇನಕಮ ಬರಬಹದ ಅತ ಒದ ಎಕರಯಲಲ  ವರಷ  ಹಕದದವ ಸಮವರ ಕಲವರ ಫರಸಟ ನವರ ಇವರ ಸಯಲರ ಫಟರ  ವರಷ  ವರಷಕಕ ಬರತತದ,we came to the nursery tagond and brought it for about  rupees then the sapling comes almost close to the plantation it will be  acres there are  acres now it has been  years how much income can you get in your plantation per acre you put  years  in one acre navaru is a salary fighter who is  years old and  years old
SandalWoodNewsStories_158_part3.wav,ವರಷಕಕ ಸಮರ ಒದ ಗಡದದ ಒದರದ ಎರಡ ಲಕಷ ಇನಕಮ ಆಗತತ ಅತ ಅನಸಕ ಅದಕಡದದವ ಹ ಟ ಡ ಚನನಗ ಎಷಟ ಚನನಗ ಬರತತದ ಅದರ ಮಲ ಒದ ಎಕರಗ ಸಮರ ಎರಡರದ ಮರ ರಪಯ ತನಕ ನಮಗ ಇನಕಮ ಬರಬಹದ ಅತ ನವ ನರಕಷ ಇಟಟಕಡದದವ,we thought that for  years we would get an income of one to two lakhs from one plant how to do it well we expected that we could get an income of around two to three rupees per acre
SandalWoodNewsStories_158_part4.wav,ಚತಮಣ ಬಡ ಚಕಕಬಳಳಪರ ಬಹಳಷಟ ಬಳದದದರ ಇದ ನಮಮ ಕರನಟಕ ಶರಗಧದ ನಡ ಇದ ಮಚ ಶರಗಧಕಕ ಬಹಳ ಬಲ ಇತತ ಬಹಳ ನಮಮ ಕರನಟಕ ಶರಗಧಕಕ ಇಡ ಅತರಷಟರಯ ಮರಕಟಟಯಲಲ ಒಳಳ ಬಲ ಸಕತ ಇದ ಇತತಚಗ ಎಲಲ ಕಲವ ಕಯಲಗಳ ರಗಗಳದ ನಶಸ ಹಗದ ಶರಗಧ ಶರಗಧ ಇತತಚಗ ಬಳಗಗ ಎಲಲ ಕಡ ರತರ ಬಳಯತತದದರ ರತರಗಲಲ ಹಗಗ ರತರಲಲ ಬಳಯತತದದರ ಶರಗಧ ಒದ ವರಷಕಕ ಸಮರ ಒದ   ವರಷ ಕಳದ ಬರತತ ಅತ ಹಳತರ ಬಟ  ವರಷದದ ಒದ ಮರದದ ಒದರದ ಎರಡ ಲಕಷ ರಪಯ ಇನಕಮ ಬರತತ ಅತ ಹಳತತದದರ ಆಶವಸನ ಹಡಕಡ ನವ ಬಳಯತತದದವ ಸಲಗ ಕಲಕಟ ಮಡಕಡ ಅದ,chintamani bud chikkaballapur has grown a lot this is the land of our karnataka sandalwoodearlier sandalwood was very expensive they say that it will take  to  years but from  years one to two lakhs of rupees will come from one tree
SandalWoodNewsStories_158_part5.wav,unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_158_part6.wav,ಕರನಟಕದಲಲ ಯವ ಯವ ಕಡ ಯವ ಯವ ಜಲಲಯಲಲ ಮಡಬಹದ ಹಗ ಶರಗಧ ಕಷಣ ಯವ ಯವ ತರದ ಮಣಣ ಯವ ಟಪ ಅಲಲ ಇದನನ ಬಳಯಬಹದ ಅತ ನಮಮ ಪರಕರದ ಎಲಲ ಜಲಲಗಳಲಲ ಬಳಯಬಹದ ಆದರ ಕಲಸದಲಲ ಕಪ ಮಣಣ ಇದಯಲಲ ಇರತತದ,what kind of soil can it be grown in karnataka in which district can it be grown
SandalWoodNewsStories_158_part7.wav,ಒದ ಎಕರಗ  ಹಕದರ ಒದ  ಗಡ ಕಡತತವ  ಹಕದರ ನವ ಕಲವರ   ಹಕರ ಅತ ಹಳತರ ನವ  ಹಕದದವ  ಬಳ ಸಕತವದ ಸಥಳ ಅದಕಕ,if you plant  per acre they will give you  plants if you plant  some of us say
SandalWoodNewsStories_158_part8.wav,ಸಕಡ ಇಯರ ಕಡಬಹದ ಕಮರಷಯಲ ಬಳಗಗ ಬರತತದ ಇರತತ ಮತತ ಇದದರ ಒಳಳಯದ ಬರತತದ,second year can be given commercial will come in the morning
SandalWoodNewsStories_158_part9.wav,unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part1.wav,ಕಡಲಲ ಶವಮಗಗ ತರಥಹಳಳ ಸಗರ ಆ ಕಡನ ಚನನಗ ಬರತತ ಅತ ಅತದದ ಬಟ ಶರಗಧದ ಬಗಗ ನಡದಗ ಬನ ಗಡ ಜಲ ಗಡ ಇದ ನಡದಗ ನಮಮ ಬಗಸ ಶರಷಠ ನಮಮಲಲ ಎಷಟ ಚನನಗ ಬರತತದ ಅಷಟ ಚನನಗ ಮಲನಡನಲಲ ಬರವದಲಲ ರಕತಚದನ ನಮಮ ಹಗ ಬದಗ ಮಲನಡನಲಲ ಬರದಲಲ ಶರಗಧ ಕಡಲ ಬರತತದ,in the forest shimoga tirthahalli sagara comes well from that side but when i see sandalwood beni gida joli gida when i see this our bagisu shrestha grows well in us it does not grow well in the hills
SandalWoodNewsStories_159_part2.wav,ಈಗ ತಮಮಲಲ ಇನನದ ಕಶನ ಇರತತದ ಶರಗಧ ಬರಕಕ ಎಷಟ ದಪಪ ಇರಬಕ ಅತ ಒದ ರಸರಚ ದರ ಇಸ ನ ಲನಯರ ರಲಶನ ಶಪ ಬಟವನ ಸಜ ಆಫ ದ ಪಲಟ ವಲಯಮ ಆಫ ದ ಪಲಟ ಬಯಮಸ ಆಫ ದ ಪಲಟ ಎದ ಹಳತತರ ನವ ನರ ಸಪರಣ ಸಪರಕ ಬರತತದ,now they have another question how thick should sandalwood be for drought a research says that there is no linear relationship between size of the plant volume of the plant biomass of the plant
SandalWoodNewsStories_159_part3.wav,ನಮಗ ಬಕಗದದ ಏನ ಅತ ಅದರ ಬರಕ ಅಲಲ ಬಲಯನನ ಬರನ ಕಲರ ಐತಲಲ ಅದ ಬಕ ಅತ ಕರತರ ಅಡ ಐ ಟಪರಚರ ಕಳಗಡ ತವಶದ ಕರತ ಇರಬಕ ಮಲ   ಟಪರಚರ ಹಳದ ಅವಗ ಗಡ ಏನ ಮಡಬಕ ಕಳಗ ಬರತತದ,what do we need he said not bark the price is brown color we need it and i said the temperature should be below   temperature then the plant will come down
SandalWoodNewsStories_159_part4.wav,ಕಡಡಗಳನನ ಎಲಲ ಒಣಗಸತತದ ಸಣಣ ಸಣಣ ಕಡಡಗಳನನ ನಡಕಳಳವದ ಒಳಗಡ ಏನ ಮಡಬಕ ಅದಕಕ ಹಳತತವ ಇಟ ಇಸ ನಥಗ ಬಟ ಡಫನಸ ಡರ ಇಟ ಇಸ ನಥಗ ಬಟ ಫರಮಶನ ಆಫ ಫಲ ಬಸಲ ಹಚಚದ ಅತ ಅದರ ಅದ ಸಟಪ ಮಡ ಬಳವಣಗಯನನ ಬದಕಬಕ ಬಳವಣಗ ಬಕಗಲಲ ಏನ ಬಕಗಲಲ ಬದಕಬಕ ಬದಕಬಕ ಗಲಲಬಕ,it dries all the sticks take care of the small sticks what to do inside you tell it it is nothing but defense draw it is nothing but formation of file the sun is shining i mean it stops growth must live no growth needed what is needed live must live must win
SandalWoodNewsStories_159_part5.wav,ಬಳವಣಗಯಲಲ ಸಟಪ ಮಡತತದ ಅವಗ ಡಫನಸ ಮಕಯನಸ ಸಕಡರ ಮಟಬಲಸ ಅತ ಹಳತರ ಇಟ ಇಸ ನಥಗ ಬಟ ಏನಮಮ ಫರಮಶನ ಆಫ ವಟರ ಒಳಗಡ ಇವತತ ಜಗತಕ ಮರಕಟಟಯಲಲ ದಡಡ ಬಲ ಇದ ಹಗಗ ಇವತತ ನವ ಆಮಲ ಮಡಣ ಹಗಗ ಎಲಲ ಒದ ಕಡ ಜನಕಕ ಏನ ನವ ಶವಮಗಗದವರ ಹಗಗ ಇವತತ ನಮಗ ಭ ಸಪನಮಲ ಇದ,when growth stops they say it is a defense mechanism called secondary metabolism it is nothing but a formation of water inside today it has a huge value in the global market so lets do it today so what are we doing for the people somewhere we are from shimoga so today we have land resources
SandalWoodNewsStories_159_part6.wav,ರಕತಚದನ ಕಡ ಎಷಟ ಕಡ ಪರಚಯ ಆಗರಲಲಲ ಇತತಚಗ ಆಗತ ಇದ ರಕತಚದನ ಏನ ಅತ ಅದರ ನವ ಲಕ ಅದನನ ಎರಡ ಬಸಕ ಬಟಟರ ನವ ಏನ ಮಡದ ಬಕಗಲಲ ಬನ ಗಡಕಕ ನರ ಹಕತತರ ಯರ ಕಡ ಬವನ ಗಡ ಜಲ ಗಡಗಳ ಕಲಲ ಗಡಡ ಕರಚಲ ಕಣ ಬಳಯವತಹ ಸಸಯ ಹಗಗ ಇವತತ ಏನದ ಅತ ಅದರ ಇದ ಏನ ನಮಗ  ಕನನ ತದದಪಡ,raktchandan is also not known in many places recently what is raktchandan if you like it you dont need to do anything except two basic things
SandalWoodNewsStories_159_part7.wav,ಆಮಲ  ರ ದಶಕದಲಲ ಟಪಪ ಸಲತನ ತರಕಡ ಬರಟಷರ ಆಡಳತ ತಗಡರ ಬರಟಷರ ಕಡಲ ಶತಮನಗಳ ಆಳದರ ಮತತ ಸವತತರಯ ಸಕತ ನತರ ಕಡ ಅದ ಕನನ ಕಟನಯ ತರಸ  ಕನನ ತದದಪಡ ಆಗದ ಸರಕರ ಕಡ ಇವತತ ಎನ ಎ ಪ ಅತ ಇದ ರಕರಡ ಮಡ ಕಳರ ಎನ ಎ ಪ ಬ ಅತ ನಯಷನಲ ಮಡಸನಲ ಪಲಟಸ ದವಲಪಮಟ ಬರಡ ಅತ ರಷಟರಯ ಔಷಧ ಸಸಯಗಳ ಅಭವದಧ ಮಡಳಯ ಅತ ಇದ ಎಕರ  ವರಷ ಕಡತರ ಅವರ ಒದ ಎಕರಗ ಶರಗಧ ಬಳಳಗ ಅತ ಎನ ಎ ಪ ಬ ಒದ ಎಕರಗ  ವರಷ ಆಯತ ಗಗಲ,then in s tipu sultan died the british took over the administration the british ruled for centuries and even after independence the same law continued to show the law was amended in  medicinal plants development board has  acres kodtare for sandalwood silver for one acre nmpb is  years for one acre
SandalWoodNewsStories_159_part8.wav,ಆಮಲ ಒಳಳ ಗಣಮಟಟದ ಸಸಯ ಅರಣಯ ಇಲಖ ಇಲಖ ಸವರ ಗರಮಟ ಎಷಟ ಕಡತತದ  ವರಷ  ವರಷ ಆದಗ ಹಯತ ಮತತ ಮತತ,then how much good quality plant and forest department department gives thousand guarment  years  years went again and again
SandalWoodNewsStories_159_part9.wav,ಮಲನಡ ನಲಲತತದ ಕಚ ಕಡಮ ಸಗತತದ,highlands stops and kitsch gets less
SandalWoodNewsStories_159_part10.wav,ಒದ ವರಷ ಅತವಷಟ ಆಗತತ ಅನವಷಟ ಆಗತತ ಇದರ ಮಲ ಪರಕತ ತನನ ಟಪರಚರ ಎಲಲ ಒದಕಕದ ರಲಶನ ಇದ ಅದಕಕ ಆ ರತ ಇಲಲ ಏನಗತತದ ಅತವಷಟ ಅನವಷಟ ಹದಗ ಯವಗ ಅನವಷಟ ಆಯತ ಅದರ ಅವಗ ಪಲಟ ಸಟರಸ ಆಗತತ ಅವಗ ಅದ ಬಳವಣಗ ಕಡಮ ಆಗರತತದ,one year there is a heavy rain another a drought nature has a relationship with its temperature so thats what happens here when there is a heavy rain a drought when there is a drought then the plant gets stressed then its growth is reduced
SandalWoodNewsStories_159_part11.wav,unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part12.wav,ಮರ ಮಗರ ಫಲ  ವರಷ ಎರಡ ಹಗರ ಮಗರ ಸಪರಣ ಹರ ಮಗರ ಎರಡ ಹಗರ ಮಗರ ಅದರ  ವರಷದಳಗ  ಬರಲಲ ನರಕಷತ ಎರಡ ವರಷ ಹಗರ ಮಗರ ಸಪರಣ ಚನನಗ ಅರಥವಗತತದ ಎರಡ ವರಷ ನಮಗ ಇಗ ಹಗರ ಮಗರ ಸಪರಣ ಸಪತಭರತವದ ಕರಫಟ ಮಡಬಡತನ,three mungari film  year two hingari mungari complete hari mungari two hingari mungari andre  year  not coming expected two year hingari mungari full understands two year us ingu hingari mungari full rich craft modbidtini
SandalWoodNewsStories_159_part13.wav,ಎಲಲರ ಸಲದ ಸವಲಪ ಮಡದವಪಪ ಅದರ ಮಟಟಸ ಬಡತವ ಮತತ ಮತತ ಈ ಶರಗಧ ನಮಗ ವರ ಅತ ಹಳತನ ಅತ ಅದರ ಅರಲ ಇಡಕಷನ ಈಗಗ ಇವತತನ ತವ ಮಡ ಅವರ ಟಚರ ಇದದರ ಕಡ ಕಷ ಮಹಳ ಅನಭವಗಳನನ ಅವರ ಮತನಲಲ ಬರಬಕ,everyone has done a little bit andre you touch and leave again and again you say that this sandalwood is a bride for us andre early induction for this reason iwaten madam even though she is a teacher she should come to speak about the experiences of farm women
SandalWoodNewsStories_159_part14.wav,ಆರಥಕ ಬದಕದ ಇದರ ಕವಲ ಆರಥಕ ಅಷಟ ಅಲಲ ಇದರಳಗ ಆರಥಕ ಬದಕನ ಜತಗ ಒದ ಆರಗಯದ ಬದಕದ ಒದ ಆದರಶದ ಬದಕದ ಒದ ಆಧಯತಮದ ಬಗಗ ಎಷಟ ನಮಗ ಬಳಗತತ ಹಗತತದ ಮಟಟ ಇಡತತವ ಸವತತರವಗ ಬರವವರಗ ಕಟಬ ಸಮತ ಆ ಮಕ ಪರಣ ಪಕಷಗಳ ಹರ ಹಗಬಕ ಕಟಬದ ಸಮತ ಮಕ ಪರಣ ಪಕಷಗಳ,there is economic life not only economic but also economic life there is a healthy life an ideal life a spiritual life
SandalWoodNewsStories_159_part15.wav,ಮನಷಯರಗ ಪರಣ ಪಕಷಗಳ ಆರ ಹಗಬಕದರ ನಮಮ ಬದಕ ಎಲಲ ನವ ನಮಮ ಬದಕ ಒಳಳ ಆ ಜಗ ನಡತರ ಆರಗಯ ಕಡಪಪ ಭಗವತ ಪರಣ ಪಕಷಗಳ ತಮಮ ಬಗಗ ಭಗವತನಲಲ ಪರರಥನ ಎದರನ,for humans animals and birds if you want to go your life is where you are your life is good health kodappa god animals and birds
SandalWoodNewsStories_159_part16.wav,ನವನ ಮಡದವ ಶರಮತಕ ಅತ ಅದರ ಶರಮತ ಅತಲಲ ಹಗದರ ಶರಮತರಲಲ ನಮಮದಯದ ಅದರ ಬದಕನಲಲ ಆರಥಕ ಬದಕಬಕ ಆರಥಕ ಬದಕನ ಜತಗ ಒದ ಆರಗಯದ ಬದಕ ಒದ ಆದರಶದ ಬದಕ ಒದ ಆಧಯತಮದ ಬದಕ ಅತ ಹಗಗ ಕಷತ ನಸತ ದರಭಕಷ ಅತ ಹಳದದರ ಕಟ ವದಯಗತ ಮಟ ವದಯಯ ಮಲ ಅತ ಹಳದದರ ಅದ ಕಲಘಟಟದಲಲ ವಯಪರ ದರಹ ಚತನ ಅತದದ ಆದರ ವಚನ,what have we done wealth is not the same as the rich but the wealthy are not the rich we should live economically in our lives along with the economic life a healthy life is an ideal life
SandalWoodNewsStories_159_part17.wav,ಸದದಶವರ ಸವಮಜಯವರ ಅವರ ಪದ ಪದ ಅವರದ ಪರವಚನದಲಲ ಏನದರ  ಗಡಕಟಟ ಒದ ಗಡ ಕಟಟವದ ಅಲಲ ಮಲ ಕಳ ಜತ ಧರಮ ಸಡಗಡ ಎಲಲವ ಭರಷಟ ಬದಪಪ ಅದರ ಅಲಲ ಹವನ ಹರ ರಷಮ ಸಲ ಪಜರಗಳ ಕಪಟಶನ ಮಲ ಒದ ವಚರ ಒಳಳ ವಲಲ ಅವನಗ ಪಜ,siddeshwar swamiji has repeatedly said in his discourse that  huts are built there are upper and lower castes religion everything is corrupt there is a flower garland a row of silk priests there is no idea about competition
SandalWoodNewsStories_159_part18.wav,unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part19.wav,unable to recognize speech,unable to recognize speech
SandalWoodNewsStories_159_part20.wav,ಈಗ ನನ ಮಡತನ ಅತ ಅದರ ಮತತ ಈಗ ನಮಮ ದಸಯ ಅವರ ಮಡದದರ ಅತ ಅದ ಸಣಣ ಬಡವನಗ ಒದ ಎಕರ ರಟರನ ಸಕಕಗ ನವನ ಮತಡದವ ಅಲಲ ಎಷಟ ಸನನ ಬರತತದ ಒದ ಸಚಲನ,now i will do it andre said again now our desai has done it when a small poor man gets an acre return what did we talk about
SandalWoodNewsStories_159_part21.wav,ಅವಗ,when
SandalWoodNewsStories_159_part22.wav,ಮಲನಡನವರ ಕಡನ ನಮಮ ಬಗನ ನಡದಗ ಅವರ ನಮಮ ಗರವ ಕಡಬಕ ಅದರ ಕಪಪಳ ಜಲಲಯವರ ರಯಚರ ಜಲಲಯವರ ಬಳಳರ ಜಲಲಯವರ ಅದರ ಅಲಲ ಬಸಲ ಬಡತನ ದರ ಹಗತರ ಜನ ಅವರಗ ನಮಮ ಜಲಲಗಳಲಲ ಬಟಟರ ಅವರಗ ಇನನದ ಚತರದಲಲ ಆ ಒದ ವತವರಣ ಬದಲಗತತದ,when the hill people see our bagan they should respect us koppal district raichur district bellary district sunshine poverty will go away if people leave it in our districts the atmosphere will change for them in another picture
SandalWoodNewsStories_159_part23.wav,ಟಮಟ ಬದನಕಯಗ ಇದಕಕ ಒದ ಫರಮಲ ಹತತಕಕ ಬರಗಲಲ ಇದರ ಫರಮಲ ಬರ ಹಚಬಕ ಇದ ಬಡ ಹಗದಲಲ ಇವತತ ನಮಗ ಈಗ ನವ ಒದ  ಗಡ ಹಚಚದರ ನವ ಏನ ಮಡತತರ ಎಲಕಟರನಕ ಡವಸ ಎಲಕಟರನಕ ಡವಸ ಚಕ ಹಕತರ ಹಗ ಹಗ ಹಗ ಫಕಸ ಮಡದರ ಅತ ಅದರ ಅದರ ಬರಕ ಏನದ ಅದ ಆಮಲ ನಮಗ ಯವದ ಚನನಗ ಬದದ  ಗಡಗಳನನ ಚಕ ಮಡ ಅದನನ ತಗಯದ ಅ,there is no single formula for tomato and brinjal its formula needs to be different it will not die today if you plant  plants what will you do an electronic device will check the electronic device and say hing hing hing have you fixed it then what is the problem with it then what is good for you check the  plants and remove it
SandalWoodNewsStories_159_part24.wav,ಇನನ ಐದ ವರಷ ಬಟಟ ತಗದರ ಒದ ಕಜ ಹಚಚದರ  ಹಗಗ ಆ ರತನಗ ಆ ಬಳಗರನಗ ಇದ ಕಲಮತಯಲಲ ತಗದ ಬಡಬಕ ಅತ ಯವದ ಒತತಡಗಳ ಇಲಲ ಅದನನ ಯವ ಬಯಕನಲಲ ಅಮಟ ಇಟಟರ ಅಷಟ ಇಟರಸಟ ಬರವದಲಲ ಹಗಗ ಯವಗ ಅವನಗ ಒತತಡಗಳ ಇಲಲ ಅತ ಅದಗ ಅವನಗ ಅವತತನ ಒದ ಕಮಟಮಟ ಏನದ ಅವತತನ ಅನವರಯತ ಇದ ತನ ಮರಕಟ ಮರಕಟ,if it is withdrawn after five years if it increases by one kg  will be returned to that farmer that grower has no pressure to withdraw it within the time limit there is no pressure to deposit the amount in which bank there is no interest
